자치구,행정동,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,영업상태명,소재지면적,소재지전체주소,사업장명,데이터갱신일자,업태구분명,X,Y
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00013,2010-11-08,영업/정상,22.4,서울특별시 종로구 종로5가 231-20번지 (3층),마산,2019-10-30 2:40,요정,127.00143777403568,37.57059966234733
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2013-00004,2013-05-27,영업/정상,,"서울특별시 종로구 종로1가 24번지 르메이에르종로타운 지하2층 B203-1,B203-2",짱 노래광장,2018-08-31 23:59,간이주점,126.97696013296022,37.57045889035821
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2013-00002,2013-04-11,영업/정상,,서울특별시 종로구 수송동 58번지 두산위브파빌리온 지하 112호,칸토,2018-08-31 23:59,룸살롱,126.97893317218576,37.57256394155695
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2013-00001,2013-01-07,영업/정상,440.0,서울특별시 종로구 창신동 442-3 7층,동대문호텔 노래타운,2022-12-08 2:40,룸살롱,127.00741113545327,37.57098032660063
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2012-00005,2012-12-04,영업/정상,,서울특별시 종로구 종로5가 40번지 1층,황금열차,2018-08-31 23:59,기타,127.00072972038024,37.571455826350615
종로구,교남동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10624,1999-08-13,영업/정상,131.68,서울특별시 종로구 교남동 46-0번지 지하1층,왕과비노래클럽,2020-04-15 2:40,룸살롱,126.96180141331546,37.568194539008914
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00016,2010-12-28,영업/정상,81.94,서울특별시 종로구 창신동 436-73번지 (지하1층),MJ(엠제이),2019-05-01 2:40,룸살롱,127.01264578394358,37.57012826594813
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10689,1999-09-06,영업/정상,,서울특별시 종로구 숭인동 1413번지 지하1층,발리,2018-08-31 23:59,룸살롱,127.01912591186931,37.574137246323374
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00020,2002-09-10,영업/정상,95.84,서울특별시 종로구 낙원동 93번지,텐씨씨,2020-04-09 2:40,룸살롱,126.98568720560024,37.573082437480934
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00021,2002-09-11,영업/정상,,서울특별시 종로구 청진동 26번지,성진,2018-08-31 23:59,룸살롱,126.97828038778322,37.571724219385125
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2008-00002,2008-05-28,영업/정상,,서울특별시 종로구 종로6가 244-15번지 (지상3층),상상,2018-08-31 23:59,룸살롱,127.0034135727194,37.57172836174674
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00005,2010-03-10,영업/정상,68.0,서울특별시 종로구 효제동 227,백제노래장,2021-11-25 2:40,룸살롱,127.00087420402677,37.572115746742526
종로구,사직동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00004,2010-03-04,영업/정상,147.4,서울특별시 종로구 내수동 75번지 용비어천가 지하102호,용비노래주점Ⅱ,2018-12-12 2:40,기타,126.97036480187391,37.5734195944543
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00017,2011-08-29,영업/정상,158.65,서울특별시 종로구 수송동 58 두산위브 (지하1층 B137~B140호),늘기쁜,2023-03-10 2:40,룸살롱,126.97893317218576,37.57256394155695
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2012-00001,2012-04-13,영업/정상,,서울특별시 종로구 종로5가 231-1번지 (지상2층),둥지,2018-08-31 23:59,요정,127.00203911875347,37.570774391306855
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00003,2010-01-15,영업/정상,,서울특별시 종로구 종로5가 94번지 지상1층,해남촌,2018-08-31 23:59,룸살롱,126.99824978446935,37.57120740516593
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1985-08282,1985-08-28,영업/정상,,서울특별시 종로구 견지동 110-13번지,야시,2018-08-31 23:59,비어(바)살롱,,
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00002,2010-01-13,영업/정상,71.47,서울특별시 종로구 종로1가 24 르메이에르 종로타운 비223호,청춘 노래타운,2022-12-16 2:40,룸살롱,126.97696013296022,37.57045889035821
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00025,2002-10-21,영업/정상,67.96,서울특별시 종로구 종로5가 245,슈퍼맨,2020-11-08 2:40,룸살롱,127.00226527317912,37.57069964941412
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2008-00001,2008-04-11,영업/정상,92.48,서울특별시 종로구 원남동 282 지하1층,스카이(SKY),2023-04-12 2:40,비어(바)살롱,126.9943856860804,37.57433564577222
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00024,2002-10-17,영업/정상,38.33,서울특별시 종로구 창신동 465번지,큐노리방,2020-06-25 2:40,룸살롱,127.0081173085841,37.571527012079194
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00023,2002-09-30,영업/정상,58.14,서울특별시 종로구 돈의동 19 (지하1층),링크(LINK),2022-11-16 2:40,룸살롱,126.98765121511879,37.57287935562425
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00022,2002-09-19,영업/정상,,서울특별시 종로구 묘동 200번지,한일,2018-08-31 23:59,룸살롱,126.98887804639575,37.57122392189222
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2007-00005,2007-05-03,영업/정상,,서울특별시 종로구 장사동 2번지,종로노래주점,2018-08-31 23:59,룸살롱,126.98953881050853,37.56986433881067
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2007-00004,2007-03-13,영업/정상,92.72,서울특별시 종로구 종로5가 332-7번지 지상2층,파티파티,2020-03-19 2:40,룸살롱,126.99945873711678,37.57023870843153
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10620,1999-08-10,영업/정상,97.38,서울특별시 종로구 종로6가 157-0번지,벤틀리,2019-07-14 2:40,룸살롱,127.00389679342601,37.572218253231746
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-1973-08257,1973-11-16,영업/정상,79.12,서울특별시 종로구 숭인동 313-7번지,헤라,2020-06-25 2:40,룸살롱,127.0130088588955,37.57248198892201
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00002,2014-06-19,영업/정상,,서울특별시 종로구 효제동 155번지 지하1층,최고,2018-08-31 23:59,룸살롱,127.00106122935057,37.57264282080152
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00004,2014-07-16,영업/정상,168.3,서울특별시 종로구 돈의동 50 지하1층,반반2,2023-03-24 2:40,기타,126.98795391431051,37.572737119247655
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2008-00004,2008-09-05,영업/정상,46.96,서울특별시 종로구 종로5가 231-20번지 (지상1~2층),마산댁,2019-10-30 2:40,룸살롱,127.00143777403568,37.57059966234733
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2008-00003,2008-06-30,영업/정상,92.52,"서울특별시 종로구 효제동 233-3번지 ,236번지 (지하1층)",루비주점,2019-05-01 2:40,룸살롱,127.00064962447568,37.57169912597733
종로구,평창동,유흥주점영업,07_23_02_P,3000000,3000000-102-2007-00003,2007-03-06,영업/정상,,서울특별시 종로구 평창동 66-50번지 동화킴스관광호텔 지하1층,킴스노래주점,2018-08-31 23:59,룸살롱,126.972227161766,37.60944926276215
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2007-00002,2007-01-25,영업/정상,,서울특별시 종로구 청진동 183-1번지 지하1층,야호,2018-08-31 23:59,룸살롱,126.9765871084596,37.57173840689163
종로구,사직동,유흥주점영업,07_23_02_P,3000000,3000000-102-2007-00001,2007-01-23,영업/정상,,서울특별시 종로구 당주동 18번지 지상3층,첼로노래나라,2018-08-31 23:59,기타,126.972372038981,37.57143130981193
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2006-00015,2006-08-08,영업/정상,118.08,서울특별시 종로구 종로5가 65번지,보스(BOSS),2020-06-25 2:40,룸살롱,126.99983068319123,37.57131854100346
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2008-00005,2008-10-22,영업/정상,,서울특별시 종로구 종로5가 104-9번지,궁전,2018-10-15 23:59,기타,126.99774216812958,37.571501532612864
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-2006-00007,2006-04-26,영업/정상,228.54,서울특별시 종로구 숭인동 200-33 지하1층,발리노래팡,2023-02-24 2:40,룸살롱,127.01700121234852,37.57396550029424
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2005-00009,2005-10-05,영업/정상,91.19,서울특별시 종로구 종로5가 244 지상2층,인스타노래,2023-01-01 2:40,룸살롱,127.00230539780527,37.57079611514193
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2005-00012,2005-12-23,영업/정상,,서울특별시 종로구 원남동 177-1번지 지하층,지중해`궁,2018-08-31 23:59,룸살롱,126.99385321687409,37.575753199082484
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00007,2010-07-30,영업/정상,99.17,서울특별시 종로구 종로5가 38-1 지상1층,단밤,2022-04-28 2:40,룸살롱,127.00088589506936,37.57144030125046
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00006,2010-04-28,영업/정상,88.26,서울특별시 종로구 연지동 246 지하 1층,스타노래팡,2021-06-10 2:40,룸살롱,126.99681648425448,37.572138057242334
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-1972-08325,1972-04-05,영업/정상,,서울특별시 종로구 창신동 293-5번지,신성,2018-08-31 23:59,요정,127.01211832893537,37.573073724815444
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-1967-10359,1967-01-13,영업/정상,700.21,"서울특별시 종로구 관철동 32-4번지 지하 1층(관철동 32-4,7)",18번가 가요리믹스,2020-05-20 2:40,고고(디스코)클럽,126.98245482971147,37.56891069771213
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2006-00011,2006-04-10,영업/정상,,서울특별시 종로구 종로5가 20-1번지 지하1층,콘서트,2018-08-31 23:59,룸살롱,127.0020093222811,37.57132557687855
종로구,사직동,유흥주점영업,07_23_02_P,3000000,3000000-102-2009-00001,2009-01-09,영업/정상,,서울특별시 종로구 도렴동 117-1번지 (지상 3층),궁,2018-08-31 23:59,룸살롱,,
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2009-00002,2009-01-14,영업/정상,97.84,서울특별시 종로구 종로6가 137-2 지하1층,놀이터 노래 주점,2022-08-20 2:40,룸살롱,127.00357614971739,37.571710904715204
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2009-00004,2009-03-03,영업/정상,,서울특별시 종로구 효제동 202번지 지상1층,노노유흥주점,2018-08-31 23:59,룸살롱,127.00111651808255,37.57207472532189
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00005,2014-11-25,영업/정상,,서울특별시 종로구 연지동 255번지 지하1층,야구장,2018-08-31 23:59,룸살롱,126.99706167997638,37.57195300148514
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00006,2014-12-22,영업/정상,105.73,서울특별시 종로구 인의동 73 지하1층,쑤니,2023-02-19 2:40,룸살롱,126.99446894612069,37.57361072780046
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2015-00001,2015-02-26,영업/정상,122.39,서울특별시 종로구 종로5가 4-1 지상2층,노블레스,2021-04-08 2:40,룸살롱,127.00315024026368,37.571374931746746
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2015-00002,2015-02-26,영업/정상,114.76,서울특별시 종로구 종로5가 4-1 1층,선물,2021-11-25 2:40,기타,127.00315024026368,37.571374931746746
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2015-00003,2015-06-30,영업/정상,179.04,서울특별시 종로구 연지동 254-1 지하1층,와우노래팡,2023-06-22 2:40,노래클럽,126.996921338502,37.57192372194392
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2016-00001,2016-02-16,영업/정상,78.0,서울특별시 종로구 종로4가 8 2층,야구장,2021-06-04 2:40,룸살롱,126.99642718667498,37.57111831539742
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2016-00002,2016-02-17,영업/정상,,서울특별시 종로구 종로4가 8번지 2층,골프장,2018-08-31 23:59,룸살롱,126.99642718667498,37.57111831539742
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2017-00001,2017-02-16,영업/정상,132.13,서울특별시 종로구 돈의동 50번지 1층,반반,2018-12-08 2:40,간이주점,126.98795391431051,37.572737119247655
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2017-00002,2017-07-07,영업/정상,,서울특별시 종로구 창신동 446-5번지 2층,똥광 노래타운,2018-08-31 23:59,룸살롱,127.00781950983792,37.57072901000025
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2017-00003,2017-12-27,영업/정상,103.1,서울특별시 종로구 종로3가 157,인스타,2023-03-30 2:40,룸살롱,126.99085338470898,37.57012912224943
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2018-00001,2018-01-10,영업/정상,118.75,서울특별시 종로구 낙원동 121-1,테라,2022-08-26 2:40,간이주점,126.98685141621681,37.5727325887656
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10570,1999-07-15,영업/정상,93.6,서울특별시 종로구 관수동 154-1 1층,황궁,2022-11-04 2:40,룸살롱,126.9864767550406,37.568739454522216
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10561,1999-07-12,영업/정상,,서울특별시 종로구 관철동 22-0번지,퀸,2018-08-31 23:59,룸살롱,126.98554033900318,37.56936803241501
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2010-00010,2010-09-03,영업/정상,,서울특별시 종로구 창신동 378번지 2층,황제,2018-11-30 2:40,룸살롱,127.01023622400919,37.5720229219233
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2009-00005,2009-04-23,영업/정상,34.63,서울특별시 종로구 연지동 273 1층,아리랑,2020-07-23 2:40,룸살롱,126.99821680861169,37.57153130926381
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00003,2014-07-01,영업/정상,,서울특별시 종로구 창신동 174-1번지 지상2층,스케치 7080 노래주점,2018-08-31 23:59,간이주점,127.01050869809869,37.57262003158483
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2004-00010,2004-04-29,영업/정상,75.2,서울특별시 종로구 낙원동 173-1 지상2층,대가,2023-04-08 2:40,룸살롱,126.98651688913542,37.57152545670179
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-1989-08279,1989-10-27,영업/정상,90.8,서울특별시 종로구 관철동 44-3,더 찬스,2022-07-28 2:40,룸살롱,126.9809686554598,37.56935803710138
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2003-00013,2003-07-08,영업/정상,,서울특별시 종로구 종로5가 38-1번지 지상2층,춘향이,2018-08-31 23:59,룸살롱,127.00088589506936,37.57144030125046
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2004-00015,2004-12-03,영업/정상,,서울특별시 종로구 장사동 9-3번지,팡팡노래주점,2018-08-31 23:59,룸살롱,126.98965063640668,37.56951393870254
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2005-00001,2005-02-04,영업/정상,,서울특별시 종로구 효제동 247-2번지,만남,2018-08-31 23:59,기타,126.99950253850356,37.57155385937124
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1984-08262,1984-03-27,영업/정상,,"서울특별시 종로구 종로5가 503-15번지 16,27,28",뉴 유성 메들리,2018-08-31 23:59,스텐드바,127.00110087470483,37.56993335685352
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1984-08343,1984-05-21,영업/정상,,서울특별시 종로구 낙원동 225-0번지 지하1층,홍콩가,2018-08-31 23:59,요정,126.98589427666758,37.57206914628252
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1984-08324,1984-05-22,영업/정상,73.26,서울특별시 종로구 종로2가 8-4번지,오렌지바,2019-11-29 2:40,룸살롱,126.98174305915252,37.57048814791332
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2001-12244,2001-12-14,영업/정상,145.7,서울특별시 종로구 낙원동 148  (지하1층),대가 룸싸롱,2021-12-08 2:40,룸살롱,126.98660876028619,37.571718566684076
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2001-12243,2001-12-05,영업/정상,,서울특별시 종로구 종로6가 123-1번지,별무리,2018-08-31 23:59,룸살롱,127.00432606363414,37.57137588816293
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2003-00001,2003-01-07,영업/정상,95.16,서울특별시 종로구 낙원동 198,음치,2022-03-23 2:40,룸살롱,126.98662525106434,37.57089887580123
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2001-12242,2001-11-30,영업/정상,,서울특별시 종로구 효제동 186번지,삼천궁녀,2018-08-31 23:59,룸살롱,127.0014565581004,37.57156895632016
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-1974-08275,1974-02-27,영업/정상,99.6,서울특별시 종로구 숭인동 298-2,샤갈Ⅱ,2021-04-22 2:40,룸살롱,127.0134100803522,37.57290318259808
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2005-00004,2005-04-20,영업/정상,,서울특별시 종로구 종로5가 214-6번지 지상2층,수정,2018-08-31 23:59,간이주점,127.00091210240231,37.57055212675123
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2005-00006,2005-09-12,영업/정상,,서울특별시 종로구 청진동 88번지 지상2층,성공노래주점,2018-08-31 23:59,룸살롱,,
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1984-11439,1984-09-08,영업/정상,67.75,서울특별시 종로구 낙원동 179 (지하1층),화화,2023-01-15 2:40,스텐드바,126.9866556169447,37.57106169729778
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00015,2011-08-25,영업/정상,,서울특별시 종로구 낙원동 121-1번지 지하1층,보스,2018-08-31 23:59,룸살롱,126.98685141621681,37.5727325887656
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00016,2011-08-26,영업/정상,98.0,서울특별시 종로구 종로5가 58번지,쿨노래,2020-06-25 2:40,룸살롱,126.99996365126592,37.571296515828955
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10690,1999-09-07,영업/정상,,서울특별시 종로구 돈의동 125-1번지 지하1층,여우비,2018-08-31 23:59,룸살롱,126.98855209401061,37.5716458442145
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-08303,1999-10-04,영업/정상,86.0,서울특별시 종로구 관철동 10-23번지,커플노래주점,2020-04-15 2:40,룸살롱,126.98437765713147,37.568757118848445
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10757,1999-10-04,영업/정상,,서울특별시 종로구 충신동 57-4번지,뉴스타,2018-08-31 23:59,룸살롱,127.00146032117206,37.57570551569691
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1985-08261,1985-01-22,영업/정상,112.6,서울특별시 종로구 낙원동 93번지,허리우드,2020-04-09 2:40,스텐드바,126.98568720560024,37.573082437480934
종로구,창신동,유흥주점영업,07_23_02_P,3000000,3000000-102-2003-00009,2003-06-19,영업/정상,67.51,서울특별시 종로구 창신동 444-9 임진빌딩,앵콜 노래빠,2023-02-23 2:40,룸살롱,127.00732838598533,37.570650768482714
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2003-00003,2003-01-21,영업/정상,60.12,서울특별시 종로구 종로5가 42-1 메디칼라움빌딩,초원,2021-09-01 2:40,룸살롱,127.00083815385554,37.57130723076252
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00031,2002-12-14,영업/정상,,서울특별시 종로구 숭인동 317-20번지 지하1층,문화노래짱유흥주점,2018-08-31 23:59,룸살롱,127.01324847133561,37.571498209780124
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00030,2002-12-20,영업/정상,,서울특별시 종로구 낙원동 193번지,스카이 노래짱,2018-08-31 23:59,룸살롱,126.98735781775466,37.57082614818798
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10266,1999-04-23,영업/정상,31.2,서울특별시 종로구 종로5가 231-16번지,자몽,2019-03-23 2:40,룸살롱,127.00128688922078,37.57060157863845
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2001-12246,2001-12-19,영업/정상,,서울특별시 종로구 공평동 60번지,체리,2018-08-31 23:59,룸살롱,,
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2003-00002,2003-01-15,영업/정상,,서울특별시 종로구 장사동 130-1번지,카스바,2018-08-31 23:59,룸살롱,126.9918065876417,37.56938563089089
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-1975-08233,1975-01-14,영업/정상,,서울특별시 종로구 관철동 43-12번지,보신각,2018-08-31 23:59,고고(디스코)클럽,126.9812330040042,37.56907129904056
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-10220,1999-05-14,영업/정상,,서울특별시 종로구 숭인동 201-25번지 (지하1층),지중해,2018-08-31 23:59,룸살롱,127.0180326875265,37.57382383880415
종로구,관철동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00010,2002-05-07,영업/정상,90.0,서울특별시 종로구 관철동 19-19번지,박카스,2020-04-15 2:40,룸살롱,126.98188427714176,37.56927867452549
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00009,2002-04-29,영업/정상,,서울특별시 종로구 낙원동 25번지  (지하1층),한국특선갤러리,2018-08-31 23:59,룸살롱,126.9852979422977,37.57406603188819
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00014,2011-07-18,영업/정상,94.64,서울특별시 종로구 종로6가 244-16 지하1층,수 노래주점,2023-01-06 2:40,룸살롱,127.00346500853256,37.57164390826818
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00013,2011-07-11,영업/정상,19.25,서울특별시 종로구 효제동 245-21번지 지상1층,청사초롱,2018-12-29 2:40,룸살롱,127.00019851855616,37.571593947924676
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2014-00001,2014-04-21,영업/정상,17.11,서울특별시 종로구 효제동 245-21번지 지상1층,불새,2020-03-12 2:40,요정,127.00019851855616,37.571593947924676
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2013-00006,2013-07-25,영업/정상,,서울특별시 종로구 연지동 275-1번지,일번지 노래카페,2018-08-31 23:59,룸살롱,126.99853749961184,37.57150502002467
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2004-00007,2004-04-29,영업/정상,67.6,서울특별시 종로구 종로5가 55번지,부영,2019-01-09 2:40,룸살롱,127.0000161202165,37.57148763095058
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00011,2011-06-08,영업/정상,154.71,서울특별시 종로구 종로5가 231-9 지상2층,발리투,2022-06-04 2:40,룸살롱,127.00123387384195,37.57075452702011
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2011-00010,2011-05-27,영업/정상,,서울특별시 종로구 인의동 36번지 지하1층,배트맨노래팡,2018-08-31 23:59,룸살롱,126.99669419202624,37.57188474531672
종로구,종로5.6가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00007,2002-04-19,영업/정상,,서울특별시 종로구 종로5가 113번지,폭스노래주점,2018-08-31 23:59,룸살롱,126.9972151492256,37.571794257496784
종로구,숭인동,유흥주점영업,07_23_02_P,3000000,3000000-102-2013-00005,2013-06-07,영업/정상,,서울특별시 종로구 숭인동 207-30번지 지하1층,앵콜 노래왕,2018-08-31 23:59,룸살롱,127.01697132509368,37.573535955588426
종로구,인사동,유흥주점영업,07_23_02_P,3000000,3000000-102-1975-08329,1975-08-13,영업/정상,,서울특별시 종로구 인사동 35-0번지,호림,2018-08-31 23:59,요정,126.98416214877415,37.57233271989174
종로구,교남동,유흥주점영업,07_23_02_P,3000000,3000000-102-1999-08267,1999-10-21,영업/정상,,서울특별시 종로구 교북동 12-19번지,모델노래크럽,2018-08-31 23:59,카바레,,
종로구,종로1.2.3.4가동,유흥주점영업,07_23_02_P,3000000,3000000-102-2002-00004,2002-03-29,영업/정상,,서울특별시 종로구 관수동 12-0번지,카카오,2018-11-21 2:37,룸살롱,126.98647870465808,37.56952424691201
중구,을지로동,유흥주점영업,07_23_02_P,3010000,3010000-102-2002-00022,2002-05-23,영업/정상,81.82,"서울특별시 중구 을지로3가 302-2,3,22번지",따봉노래터,2018-08-31 23:59,룸살롱,,
중구,을지로동,유흥주점영업,07_23_02_P,3010000,3010000-102-2003-00009,2003-05-21,영업/정상,24.78,서울특별시 중구 을지로3가 291-41번지 (2층),아하노래주점,2018-08-31 23:59,룸살롱,126.9899991976621,37.565810542171455
중구,필동,유흥주점영업,07_23_02_P,3010000,3010000-102-2002-00003,2002-01-30,영업/정상,57.06,서울특별시 중구 충무로4가 24-3 지하1층,와 노래클럽,2024-01-28 2:40,룸살롱,126.99202796324624,37.56252583330049
중구,명동,유흥주점영업,07_23_02_P,3010000,3010000-102-2003-00008,2003-04-15,영업/정상,64.35,서울특별시 중구 수표동 11-3번지 (지하1층),가자,2019-10-17 2:40,룸살롱,126.98783828751526,37.56770780928255
중구,신당동,유흥주점영업,07_23_02_P,3010000,3010000-102-2003-00005,2003-03-06,영업/정상,105.04,서울특별시 중구 신당동 120-4번지 (지하1층),팡팡노래주점,2018-12-28 2:40,룸살롱,127.01524982041228,37.565331692325074
중구,필동,유흥주점영업,07_23_02_P,3010000,3010000-102-2010-00012,2010-12-08,영업/정상,99.0,서울특별시 중구 충무로4가 32-16 (지하1층),뿜뿜 노래밤,2023-10-12 2:40,룸살롱,126.99343975580622,37.562520201419
중구,광희동,유흥주점영업,07_23_02_P,3010000,3010000-102-2002-00023,2002-05-27,영업/정상,98.0,서울특별시 중구 광희동1가 187-5번지 지하1층,도원,2018-08-31 23:59,룸살롱,127.00367365581148,37.564886800196625
