"x","y","h3_address","neighbours","neighbours_centroids","caslt_cnt","dth_dnv_cnt","se_dnv_cnt","sl_dnv_cnt","wnd_dnv_cnt","caslt_cnt_1","dth_dnv_cnt_1","se_dnv_cnt_1","sl_dnv_cnt_1","wnd_dnv_cnt_1","caslt_cnt_2","dth_dnv_cnt_2","se_dnv_cnt_2","sl_dnv_cnt_2","wnd_dnv_cnt_2","caslt_cnt_3","dth_dnv_cnt_3","se_dnv_cnt_3","sl_dnv_cnt_3","wnd_dnv_cnt_3","caslt_cnt_4","dth_dnv_cnt_4","se_dnv_cnt_4","sl_dnv_cnt_4","wnd_dnv_cnt_4","caslt_cnt_5","dth_dnv_cnt_5","se_dnv_cnt_5","sl_dnv_cnt_5","wnd_dnv_cnt_5","caslt_cnt_6","dth_dnv_cnt_6","se_dnv_cnt_6","sl_dnv_cnt_6","wnd_dnv_cnt_6","bus_station_cnt","traffic_cnt","pleasure_cnt","seoul_police_cnt","park_cnt","crossroad_cnt","도로10이하_cnt","도로10_20_cnt","도로20_30_cnt","도로30이상_cnt","child_cnt","silver_cnt","crosswalk_cnt","t_caslt_cnt","t_dth_dnv_cnt","t_se_dnv_cnt","t_sl_dnv_cnt","t_wnd_dnv_cnt","EPDO","pred_EPDO","diff"
127.0844777093,37.5725441873,"8930e1c1ccfffff","['8930e1c1cc3ffff', '8930e1c1c57ffff', '8930e1c1cc7ffff', '8930e1c1ccfffff', '8930e1c1c1bffff', '8930e1c1ccbffff', '8930e1c1c53ffff']","[(37.574934517658086, 127.08194227369808), (37.571458609702795, 127.08690156186756), (37.576022805875446, 127.08465924552343), (37.57319662416007, 127.08442192635897), (37.57428483059439, 127.08713899149257), (37.57210841379974, 127.08170508628596), (37.57037048112448, 127.08418462849365)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3,4,0,0,0,4,0,2,0,0,0,0,0,0,3.003925743898,3.003925743898
126.914565427,37.4794198828,"8930e1d9243ffff","['8930e1d924bffff', '8930e1d9247ffff', '8930e1d924fffff', '8930e1d925bffff', '8930e1d9243ffff', '8930e1d9257ffff', '8930e1d9253ffff']","[(37.477509389821996, 126.91411205186418), (37.48141806489722, 126.91704300184928), (37.47859703229159, 126.9168138883656), (37.47924262045745, 126.91163929192055), (37.480330344202585, 126.91434103493332), (37.48315133764985, 126.91457003849979), (37.48206353567874, 126.91186816507987)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,20,0,0,1,3,0,0,0,5,1,4,0,0,0,0,0,0,7.57379929830894,7.57379929830894
126.9336066506,37.4903165525,"8930e1d9357ffff","['8930e1d9357ffff', '8930e1d9347ffff', '8930e1d931bffff', '8930e1d93cfffff', '8930e1d930bffff', '8930e1d9353ffff', '8930e1d9343ffff']","[(37.49076586514413, 126.93348942317056), (37.48903202323187, 126.93596304088051), (37.49358744504982, 126.93371936072934), (37.49249958656248, 126.93101578895751), (37.49185364229795, 126.9361930884178), (37.4896780848417, 126.93078598195711), (37.48794432426198, 126.93325950619902)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,4,0,0,0,1,0,4,0,0,0,3,2,0,0,1,0,0,0,12,5.07002569101427,-6.92997430898573
127.0387027479,37.4831867319,"8930e1c84d7ffff","['8930e1c849bffff', '8930e1c84d3ffff', '8930e1ca26fffff', '8930e1c84d7ffff', '8930e1c84c3ffff', '8930e1c84c7ffff', '8930e1c848bffff']","[(37.48626035799964, 127.03781617696124), (37.48235011661256, 127.03487132726049), (37.48517404022263, 127.03510599315936), (37.4834363563386, 127.03758137993533), (37.48061239376286, 127.03734660394619), (37.481698551853306, 127.04005674979388), (37.48452259247902, 127.0402916569174)]",0,0,0,0,0,0,0,0,0,0,8,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,1,2,2,1,0,0,1,0,3,4.20204277352774,1.20204277352774
126.8981036947,37.492061325,"8930e1d9643ffff","['8930e1d9643ffff', '8930e1d964fffff', '8930e1d9653ffff', '8930e1d9657ffff', '8930e1d965bffff', '8930e1d9647ffff', '8930e1d964bffff']","[(37.492460155257646, 126.89703060162269), (37.49072768644531, 126.89950356981274), (37.49419250361695, 126.89455761707482), (37.495280874325964, 126.89725883570397), (37.49137186278125, 126.89432951334904), (37.493548444739595, 126.89973191382742), (37.48963947519506, 126.89680238797087)]",0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,2,7,0,0,0,3,0,4,1,0,0,0,0,0,7.79003661062224,7.79003661062224
126.9320239417,37.4965301949,"8930e1d93c7ffff","['8930e1d93c7ffff', '8930e1d931bffff', '8930e1d9313ffff', '8930e1d938bffff', '8930e1d93c3ffff', '8930e1d93d7ffff', '8930e1d93cfffff']","[(37.4953211272981, 126.93124561653549), (37.49358744504982, 126.93371936072934), (37.49640906396605, 126.93394931887809), (37.498142707035534, 126.93147546469372), (37.494233187484305, 126.92854213825046), (37.4970546890402, 126.92877185584527), (37.49249958656248, 126.93101578895751)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,4,2,0,1,0,0,1,0,3,5.97626702536193,2.97626702536193
127.0427133227,37.5565075487,"8930e1c10cbffff","['8930e1c10cfffff', '8930e1c10cbffff', '8930e1c1053ffff', '8930e1c1637ffff', '8930e1c1627ffff', '8930e1c10dbffff', '8930e1c10c3ffff']","[(37.557961327966495, 127.04640663868462), (37.55687306405317, 127.04369294780594), (37.55513627548092, 127.04617118336178), (37.55578479641527, 127.0409794817515), (37.554048089504356, 127.0434576239438), (37.55860973177196, 127.04121469527044), (37.559698077347605, 127.04392829277826)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,3,4,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1.73982009138188,1.73982009138188
127.041545737,37.6719949269,"8930e1c2503ffff","['8930e1c251bffff', '8930e1c250fffff', '8930e1c2513ffff', '8930e1c2503ffff', '8930e1c2517ffff', '8930e1c250bffff', '8930e1c2507ffff']","[(37.67009909535131, 127.04000291415481), (37.66945583996949, 127.04520351356973), (37.672925335315746, 127.04023848860527), (37.67119064825856, 127.04272100960478), (37.67401696599734, 127.0429567159582), (37.668364368732696, 127.04248532443036), (37.67228219726868, 127.0454393306545)]",7,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,3,0,1,1,1,3,24,0,0,0,2,3,0,0,0,1,0,11,2,3,1,0,0,42,6.7657443219473,-35.2342556780527
127.0348339812,37.668689258,"8930e1c25cbffff","['8930e1c2437ffff', '8930e1c25c3ffff', '8930e1c25cfffff', '8930e1c25cbffff', '8930e1c25dbffff', '8930e1c2553ffff', '8930e1c2427ffff']","[(37.66682441338161, 127.03184998124523), (37.67074206229888, 127.03480271069546), (37.66900753856043, 127.0372850442888), (37.66791597789937, 127.03456739999088), (37.669650419990575, 127.03208516010689), (37.66618141459748, 127.03704962287509), (37.665089931726015, 127.03433211042744)]",4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,1,6,0,3,2,1,3,15,0,0,0,3,2,0,0,0,5,0,9,2,1,1,1,0,21,3.85810506786156,-17.1418949321384
127.014528384,37.5648921239,"8930e1d8903ffff","['8930e1d8917ffff', '8930e1d8903ffff', '8930e1d890bffff', '8930e1d8913ffff', '8930e1d8907ffff', '8930e1d890fffff', '8930e1d891bffff']","[(37.56749624873488, 127.01572897116854), (37.564671821860564, 127.01549492420497), (37.561847433688385, 127.01526089823314), (37.56640731716017, 127.01301692691354), (37.565760671854534, 127.01820706192784), (37.5629362057173, 127.01797290462642), (37.56358296825188, 127.01278301127216)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,21,22,2,0,3,2,0,0,0,6,2,8,1,0,1,0,0,6,6.46440247864516,0.464402478645158
126.8917348525,37.5227713883,"8930e1db26fffff","['8930e1d94d7ffff', '8930e1db26fffff', '8930e1db26bffff', '8930e1d949bffff', '8930e1d94d3ffff', '8930e1db263ffff', '8930e1db267ffff']","[(37.52131189882705, 126.89413747913895), (37.52304365266527, 126.89166347209067), (37.52195441258859, 126.8889614911422), (37.52413288972428, 126.89436567716068), (37.52022273996384, 126.89143540452162), (37.52477528595589, 126.88918944869101), (37.52586460422927, 126.89189156008477)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,1,4,0,0,0,4,0,3,0,0,0,0,0,0,3.66279288707241,3.66279288707241
127.0548708685,37.5481081576,"8930e1c12a7ffff","['8930e1c12a7ffff', '8930e1c12b7ffff', '8930e1c13d3ffff', '8930e1c12afffff', '8930e1c13dbffff', '8930e1c106bffff', '8930e1c12a3ffff']","[(37.54818791271026, 127.05608395560691), (37.5499251846699, 127.05360578806055), (37.54927576820632, 127.05879811316748), (37.54536274234614, 127.05584808006499), (37.546450519910415, 127.05856210612815), (37.5510131218635, 127.05631985230775), (37.54710005344943, 127.05337002284979)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,2,4,0,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,2.70547367958837,2.70547367958837
127.1269908214,37.4903892941,"8930e1c8d2bffff","['8930e1c8d77ffff', '8930e1c8d23ffff', '8930e1c8993ffff', '8930e1c8d2bffff', '8930e1c8d3bffff', '8930e1c8d67ffff', '8930e1c8d2fffff']","[(37.48819043102323, 127.1245099747025), (37.49210190767128, 127.12746524485301), (37.487534671957285, 127.12970353572295), (37.48927568448937, 127.12722621363187), (37.49101657628838, 127.12474887425931), (37.48644950038858, 127.12698720384327), (37.4903609339738, 127.1299426771832)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,2,4,0,0,0,4,1,0,0,0,0,0,0,0,5.91853279406067,5.91853279406067
126.8130967604,37.5632615094,"8930e0aec17ffff","['8930e0aecabffff', '8930e0aec03ffff', '8930e0aecbbffff', '8930e0aec07ffff', '8930e0aec17ffff', '8930e0aec8fffff', '8930e0aec13ffff']","[(37.56366151950167, 126.81653675492744), (37.55975066354987, 126.81361355480075), (37.56538969362022, 126.81406268550015), (37.56084194554945, 126.81631206947239), (37.562570159256005, 126.81383811009523), (37.56429825238451, 126.81136413465919), (37.56147879626729, 126.81113968940736)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,5,0,0,2,0,0,0,0,9,0,0,0,1,0,1,1,0,0,1,0,3,5.69514681326065,2.69514681326065
127.1275736168,37.5325060561,"8930e1cf433ffff","['8930e1cf433ffff', '8930e1cf437ffff', '8930e1cf4abffff', '8930e1cf43bffff', '8930e1cf4afffff', '8930e1cf407ffff', '8930e1cf423ffff']","[(37.53341343661986, 127.128334939964), (37.53449993622871, 127.131053287036), (37.53515362395623, 127.1258559286382), (37.530586706643874, 127.12809571876241), (37.53624020547179, 127.12857418263158), (37.532326932956366, 127.1256168178168), (37.53167312840169, 127.13081393398089)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,7,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,3,0,0,2,0,1,1,0,9,2.52460197362311,-6.47539802637689
126.9166481803,37.6165520205,"8930e1da52bffff","['8930e1da53bffff', '8930e1da577ffff', '8930e1da567ffff', '8930e1da52bffff', '8930e1da193ffff', '8930e1da523ffff', '8930e1da52fffff']","[(37.6170610634149, 126.91498461446857), (37.61423848373728, 126.91475512711419), (37.612507426059175, 126.91723300248253), (37.61533004532519, 126.91746260020082), (37.61359890634917, 126.91994056943224), (37.61815270303256, 126.91769221851403), (37.61642160364398, 126.9201702981168)]",6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,1,1,0,0,0,5,1,2,1,1,1,0,0,18,3.70355056603687,-14.2964494339631
127.1303160928,37.4860323929,"8930e1c8993ffff","['8930e1c8997ffff', '8930e1c8993ffff', '8930e1c8d2bffff', '8930e1c899bffff', '8930e1c8983ffff', '8930e1c8d67ffff', '8930e1c8d2fffff']","[(37.488619839536256, 127.13242009222039), (37.487534671957285, 127.12970353572295), (37.48927568448937, 127.12722621363187), (37.48470844903062, 127.12946441570503), (37.485793538694864, 127.13218084052355), (37.48644950038858, 127.12698720384327), (37.4903609339738, 127.1299426771832)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,1,3,3,0,0,0,2,0,4,0,0,0,0,0,0,4.08419984548887,4.08419984548887
127.0689913899,37.5777697108,"8930e1c024bffff","['8930e1c1187ffff', '8930e1c1197ffff', '8930e1c025bffff', '8930e1c024fffff', '8930e1c0243ffff', '8930e1c024bffff', '8930e1c11b3ffff']","[(37.57514456312213, 127.06883391180867), (37.576881848489315, 127.06635448779893), (37.579707639803445, 127.06659096998766), (37.57905893495243, 127.07178674613814), (37.58079626284027, 127.06930711831747), (37.577970393654326, 127.0690705044456), (37.57623302654946, 127.07155002181072)]",7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,4,4,0,0,0,4,2,7,2,2,0,1,0,27,9.62327207723744,-17.3767279227626
127.0462181576,37.561731017,"8930e1c10c7ffff","['8930e1c10cfffff', '8930e1c10c7ffff', '8930e1c1013ffff', '8930e1c10d7ffff', '8930e1c101bffff', '8930e1c108bffff', '8930e1c10c3ffff']","[(37.557961327966495, 127.04640663868462), (37.56078641919327, 127.04664211513021), (37.56187475729562, 127.04935616234215), (37.56252312937452, 127.04416365886364), (37.55904958814186, 127.04912055440332), (37.563611549148185, 127.04687761270146), (37.559698077347605, 127.04392829277826)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,11,0,0,0,4,0,0,0,0,0,0,0,0,6.82145132064172,6.82145132064172
126.9450795331,37.4808963209,"8930e036dc3ffff","['8930e036dcfffff', '8930e036ddbffff', '8930e036dc7ffff', '8930e036dcbffff', '8930e036dc3ffff', '8930e036dd7ffff', '8930e036dd3ffff']","[(37.48036100635351, 126.94833088156727), (37.48100807712687, 126.94315343806872), (37.48318282107665, 126.94856147896193), (37.47927371415211, 126.94562687971639), (37.482095450696086, 126.94585734650848), (37.48491722630713, 126.94608783393636), (37.48382977455779, 126.94338379490141)]",11,2,6,2,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,3,27,17,0,0,5,2,0,0,0,4,0,13,3,2,2,0,0,36,7.13825715382039,-28.8617428461796
126.9940092415,37.4774664633,"8930e1cb43bffff","['8930e1cb42bffff', '8930e1cb477ffff', '8930e1cb43bffff', '8930e1cb423ffff', '8930e1cb407ffff', '8930e1cb40fffff', '8930e1cb433ffff']","[(37.47561099984, 126.99765269243592), (37.47452447355058, 126.99494560995642), (37.47734734314383, 126.99517837385741), (37.478433947550876, 126.99788558720383), (37.479083565920156, 126.99270403853501), (37.47626073534315, 126.99247138464581), (37.480170251839446, 126.99541115860617)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1.51249855929484,1.51249855929484
126.8122406805,37.5697551349,"8930e0a534bffff","['8930e0aecb3ffff', '8930e0a534fffff', '8930e0a5343ffff', '8930e0a535bffff', '8930e0aec87ffff', '8930e0a534bffff', '8930e0aec97ffff']","[(37.568209266629495, 126.81428728101821), (37.571028878270866, 126.81451189665212), (37.57275685258044, 126.81203759102979), (37.57166517387883, 126.80933887386287), (37.56711774715111, 126.81158860001176), (37.56993728055407, 126.81181308546773), (37.56884568009175, 126.80911449847125)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1,0,0,2,4,0,0,0,4,1,8,0,0,0,0,0,0,5.67735650681747,5.67735650681747
126.8873235493,37.4730697809,"8930e036423ffff","['8930e036437ffff', '8930e03643bffff', '8930e036433ffff', '8930e03642fffff', '8930e03642bffff', '8930e036423ffff', '8930e036427ffff']","[(37.47509343266271, 126.88778909898978), (37.47118535081378, 126.88486174316846), (37.47400552258811, 126.88508933370865), (37.4705407222666, 126.89003340643748), (37.469452971662506, 126.88733367784211), (37.47227318261434, 126.88756137822799), (37.4733610114915, 126.89026123705234)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,0,1.83151132583928,1.83151132583928
126.8456513453,37.5046415771,"8930e0aceb3ffff","['8930e0acea3ffff', '8930e0acc4bffff', '8930e0aceb7ffff', '8930e0ace87ffff', '8930e0aceb3ffff', '8930e0acc4fffff', '8930e0acebbffff']","[(37.502795797473134, 126.8482326776831), (37.506256425643606, 126.84328783324592), (37.505615458329835, 126.8484586607064), (37.5034368824216, 126.84306209023265), (37.504526171772035, 126.84576026354368), (37.50734579327966, 126.8459861366652), (37.501706589200005, 126.84553441063606)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,1,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,12,2.91090048957562,-9.08909951042438
127.0905012851,37.5556959536,"8930e1c1e07ffff","['8930e1c1e03ffff', '8930e1c1eabffff', '8930e1c1e3bffff', '8930e1c1e07ffff', '8930e1c1e0fffff', '8930e1c1e33ffff', '8930e1c1e17ffff']","[(37.5555897547185, 127.08819379952118), (37.559503552564266, 127.09114795773337), (37.55493887443128, 127.09338953477207), (37.556677408251616, 127.0909103924909), (37.553851302697296, 127.09067284856536), (37.55776505785618, 127.09362721042885), (37.558415821159535, 127.08843123303976)]",0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,1,4,0,0,0,0,0,4,0,0,0,3,1,4,2,0,0,1,0,3,4.20101716913983,1.20101716913983
127.0478512717,37.470121965,"8930e1c86b7ffff","['8930e1c86a3ffff', '8930e1c846bffff', '8930e1c844fffff', '8930e1c86a7ffff', '8930e1c847bffff', '8930e1c86b7ffff', '8930e1c86b3ffff']","[(37.46801217720551, 127.04677717201028), (37.47192197069472, 127.04972273346766), (37.47257446138524, 127.04453724729402), (37.469097852578244, 127.0494874281453), (37.47366029647537, 127.04724754144782), (37.47083621726729, 127.0470123461941), (37.46975046023283, 127.04430218317152)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,1,0,0,0,0,0,0,1.9711541775446,1.9711541775446
126.8433514429,37.5547306148,"8930e0ae9c3ffff","['8930e0ae9cbffff', '8930e0ae9d7ffff', '8930e0ae9cfffff', '8930e0ae9c7ffff', '8930e0ae9d3ffff', '8930e0ae9c3ffff', '8930e0ae9dbffff']","[(37.55201320136125, 126.84172819616603), (37.55765341103679, 126.84217990939207), (37.553103904929706, 126.8444282649545), (37.55592406863537, 126.84465424174543), (37.556562548177766, 126.83947980420777), (37.55483328684817, 126.84195404266501), (37.55374250220882, 126.83925406776528)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1.92720102223,1.92720102223
126.9771486295,37.4718801173,"8930e036933ffff","['8930e036923ffff', '8930e036907ffff', '8930e036933ffff', '8930e036937ffff', '8930e0369afffff', '8930e0369abffff', '8930e03693bffff']","[(37.4708276459011, 126.97893980005921), (37.471476670432985, 126.97376047304427), (37.472563379772225, 126.97646602447384), (37.47365008580565, 126.9791717999478), (37.475385780645965, 126.976697914385), (37.474298993155415, 126.97399223222212), (37.469741018018034, 126.97623415532588)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,0,3.29844632990474,3.29844632990474
126.9170151545,37.5656637276,"8930e1d84c3ffff","['8930e1d84cbffff', '8930e1d84c3ffff', '8930e1d84c7ffff', '8930e1d84d3ffff', '8930e1d84dbffff', '8930e1d84d7ffff', '8930e1d84cfffff']","[(37.56279694264345, 126.91580897382585), (37.565618945841436, 126.91603833204952), (37.56670909578883, 126.91874389897295), (37.56735075647396, 126.91356223764059), (37.56452879270695, 126.91333298961293), (37.56844098771122, 126.91626771083091), (37.563887014489026, 126.91851440998812)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,3,1,2,0,0,0,0,0,0,2.00312818343281,2.00312818343281
126.9917724595,37.5337456786,"8930e1d8a57ffff","['8930e1d8a57ffff', '8930e1d8acfffff', '8930e1d8a53ffff', '8930e1d8a1bffff', '8930e1d8a47ffff', '8930e1d8a0bffff', '8930e1d8a43ffff']","[(37.53337186456254, 126.99194268984539), (37.53510702143559, 126.98946632234501), (37.53228360674467, 126.98923362351688), (37.536195357297025, 126.99217551973618), (37.53163658697978, 126.99441904058655), (37.53446011891535, 126.99465198067841), (37.53054841066956, 126.99170988082358)]",0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1,0,1,7,0,0,0,3,0,2,0,1,0,0,0,12,4.44264184199423,-7.55735815800577
127.0430635171,37.5051611883,"8930e1ca38bffff","['8930e1ca38bffff', '8930e1ca39bffff', '8930e1ca3d7ffff', '8930e1ca383ffff', '8930e1ca38fffff', '8930e1ca313ffff', '8930e1ca3c7ffff']","[(37.50429197039507, 127.04193659631976), (37.506029462918995, 127.03946034540827), (37.50320518802632, 127.03922540104621), (37.507116323302974, 127.04217167191646), (37.50537874912753, 127.04464801605528), (37.50255435719494, 127.04441283028561), (37.50146765647674, 127.04170154179208)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,20,1,0,2,3,1,0,0,1,0,3,0,0,0,0,0,0,3.25595913097836,3.25595913097836
126.9780048881,37.5464711008,"8930e1d8e0bffff","['8930e1d8e73ffff', '8930e1d8e0bffff', '8930e1d8e47ffff', '8930e1d8e1bffff', '8930e1d8e0fffff', '8930e1d8e57ffff', '8930e1d8e03ffff']","[(37.54486973836186, 126.97979296378216), (37.54660425238778, 126.97731640240636), (37.543780995063045, 126.97708423377182), (37.548338645678605, 126.97483982432345), (37.54769307373065, 126.98002526345512), (37.5455154276227, 126.97460776590653), (37.54942754848873, 126.97754859185429)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,0,4,12,0,0,0,2,6,0,0,0,1,0,8,1,1,0,0,0,12,6.41117332378224,-5.58882667621776
126.893458016,37.5170014029,"8930e1d94cbffff","['8930e1d94cfffff', '8930e1d94cbffff', '8930e0ac927ffff', '8930e1d94c3ffff', '8930e1d9453ffff', '8930e1d94dbffff', '8930e0ac937ffff']","[(37.516759033103064, 126.8963831822242), (37.5156700336595, 126.89368114439696), (37.51284915941515, 126.89345300767127), (37.518490946801116, 126.89390930155199), (37.51393808065527, 126.89615491506329), (37.517401866137995, 126.89120735737487), (37.51458103120074, 126.89097933064765)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1,0,0,2,0,0,0,0,1,1,9,0,1,0,0,0,12,4.26173466158271,-7.73826533841729
126.8474123595,37.5325159583,"8930e0aeb0bffff","['8930e0aeb1bffff', '8930e0aeb57ffff', '8930e0aeb03ffff', '8930e0aeb47ffff', '8930e0aeb0fffff', '8930e0aeb0bffff', '8930e0aeb73ffff']","[(37.53445399670128, 126.84554637505487), (37.531634064794495, 126.84532042987803), (37.535544146957626, 126.84824598023883), (37.52990416546441, 126.84779384966146), (37.53381420597701, 126.85071960383117), (37.532724136808156, 126.84801990482967), (37.530994156391486, 126.85049341842323)]",0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,3,3,1,0,0,0,0,0,0,0,0,0,0,7,0,5,2,0,0,0,19,0,0,0,3,0,0,0,3,0,0,2,0,2,1,0,15,2.64351845574864,-12.3564815442514
127.077816516,37.5930186991,"8930e1c02afffff","['8930e1c02afffff', '8930e1c03dbffff', '8930e1c02a7ffff', '8930e1c02a3ffff', '8930e1c02abffff', '8930e1c0233ffff', '8930e1c0237ffff']","[(37.5925406486827, 127.07816806855247), (37.59362948967402, 127.08088551260457), (37.59536690588294, 127.07840516271285), (37.59427798312476, 127.07568781204024), (37.59145180376255, 127.0754508496733), (37.58971443007061, 127.07793099567621), (37.5908031932249, 127.08064830792753)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,2.39728027626625,2.39728027626625
126.9699332,37.4776547841,"8930e036987ffff","['8930e0369b3ffff', '8930e03698fffff', '8930e0369bbffff', '8930e036997ffff', '8930e036983ffff', '8930e036987ffff', '8930e1d9a4bffff']","[(37.478856808831125, 126.97175009326219), (37.47494761381758, 126.96881305852519), (37.47603448604802, 126.97151842331303), (37.47950511035098, 126.96657075555918), (37.47668290478194, 126.96633932630579), (37.477769858447424, 126.96904459775571), (37.48059214217069, 126.96927615772032)]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,6,1.99666237106072,-4.00333762893928
